article_url,commenter,comment_date,comment
https://www.hespress.com/%d8%b2%d9%8a%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d9%85%d9%88%d8%b1%d9%8a%d8%aa%d8%a7%d9%86%d9%8a-%d8%a7%d9%84%d8%ba%d8%b2%d9%88%d8%a7%d9%86%d9%8a-%d9%84%d9%84%d9%85-1485759.html,مغربي حر,الأحد 22 دجنبر 2024 - 10:07,عندما اقابل شخص موريتاني أحس و كأنه أخي لا فرق بيننا، إنه جزء منا ونحن جزء منه،  اللهم ولف بين قلوبنا ووحد بيننا ووفق محمد السادس لما فيه خير للشعبين الشقيقين… اللهم اشفه و احفظه من كل شر يارب العالمين
https://www.hespress.com/%d8%b2%d9%8a%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d9%85%d9%88%d8%b1%d9%8a%d8%aa%d8%a7%d9%86%d9%8a-%d8%a7%d9%84%d8%ba%d8%b2%d9%88%d8%a7%d9%86%d9%8a-%d9%84%d9%84%d9%85-1485759.html,سعدون المغربي,الأحد 22 دجنبر 2024 - 10:47,موريتانيا مع المغرب نحن اشقاء ونحن معكم قلبا وقالباموريتانيا مع الجزائر نحن اشقاء ونعترف بالبوليساريو ونحن معكمموريتانيا عندها وجهين ولها عناصر موريتانية قادة في البوليساريو
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,متتبعة,الثلاثاء 17 دجنبر 2024 - 10:15,حان الوقت لتكون افريقيا ممثلة اكثر تمثيلية مثل باق الدول من أوروبا وامريكا وآسيا
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,بسبس,الثلاثاء 17 دجنبر 2024 - 10:27,ليكن في علم المغاربة وأنا واحد منهم هناك اربعة دول ستكون ضد ترشيح المغرب ولو إلصقت السماء بالأرض هذه الدول ستبيع حتى كرامتها كي تعرقل ترشيح المغرب ولو تحالفت مع الشيطان او حتى أبادت شعوبها ما يهمها هو تركيع المغرب وهذه الدول هي العدو رقم واحد الكابرانات وجنوب أفريقيا وتونس سعيد ومصر السيسي كل هؤلاء استولوا على الحكم بالدبابات فكيف يعقل السماح للمغرب ان يكون عضوا دائما في مجلس الامنعلى المغرب العمل ثم العمل تحت الطاولة وفي صمتوهاهو ترامب قد رجع لتربية بني قينقاع
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,Hasan,الثلاثاء 17 دجنبر 2024 - 10:38,الإصلاح الحقيقي هو إلغاء المقاعد الدائمة و الفيتو داخل مجلس الأمن.
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,Abdourabat,الثلاثاء 17 دجنبر 2024 - 12:20,حسب رأيي الأجدر بتولي مقعد دائم في مجلس الأمن الدولي هو المملكة المغربية وإحدى الدول الافريقية باستثناء دولة العالم الآخر و دولة جنوب افريقيا اللذان يكنان للمغرب عداءا منقطع النظير.
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,حسن,الثلاثاء 17 دجنبر 2024 - 12:28,منصب دائم في مجلس الأمن الدولي فكرة أساسية و منطقية لأن جميع القارات يجب أن تكون ممثلة في هذا المجلس. وإفريقيا وأمريكا الجنوبية يجب أن يدافعان على هذا المنصب بجانب الأعضاء الآخرين وهم :فرنسا وإنجلترا والولايات المتحدة الأمريكية والصين وروسيا
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,Omar de Canada,الثلاثاء 17 دجنبر 2024 - 12:54,مع الاسف المغرب ليس غنيا. غدي يديرو لينا بحال حكيمي فالكرة الذهبية. يجيبوك حتى للاخر ويعطيوها لجنوب إفريقيا. لان جنوب تابعة لبريطانيا وبريطانيا عضو داءم وعندها حق الفيتو.
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,الترشيح,الثلاثاء 17 دجنبر 2024 - 12:56,ماذا سيستفيد المغرب من إنضمامه إلى مجلس الأمن مادامت أمريكا تهيمن على كل شئ وخصوصا حق الفيتو الذى تستخدمه فى صالح المحتل المجرم الإسرائلى لاسمراره فى الإبادة الجماعية والتجويع والتقتيل والترهيب وغيرها من الجرائم التى لم يشهد لها التاريخ مثيلا …
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,mimo,الثلاثاء 17 دجنبر 2024 - 12:57,طلب المغرب مقعد بمجلس الأمن هو عملية ذكية ومدروسة لتعطيل محور الجزائر جنوب أفريقيا وهو يعلم جيدا أن الهند والبرازيل لهم حضوض كبيرة لدخول المجلس من بابه الواسع ولكن أفريقيا ليس لها الآن بلد من حجم هذه الدول لذلك ستبقى خارج التغطية في الوقت الحالي.
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,مراقب,الثلاثاء 17 دجنبر 2024 - 13:02,عاد فهمت علاش المغرب دعم و لم يعارض ترشيح الجزائر للعضوية غير الدائمة لان الاسد يخطط للعضوية الدائمةفعلا الاسد يبقى اسد  والكراغلة لم يفهموا اي شيء كما العادة
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,Karim,الثلاثاء 17 دجنبر 2024 - 14:23,المغرب هو الدولة المرشحة الابرز في افريقيا لنيل هذا المنصب و اذا كان الامر بعتمد فقط على موافقة الدول الاعضاء في مجلس الامن ساقول ان المغرب هو الذي يحظى بالاجماع لكن الصراحة لا اثق في الدول الافريقية و الدليل انه لحد الساعة لم يجتمعوا على طرد البوليساريو من الاتحاد الافريقي و هناك دول قدم المغرب لهم مساعدات كثيرة مثل اثيوبيا و لكنها لحد الساعة تكتفي فقط بتجميد اعترافها بالبوليساريو و لم تقم بمساندة المغرب في صحرائه، لا اثق صراحتا في الافارقة لانهم مخادعون و ظهر لنا المثال الامس في الكاف رغم ان الامر ليس شبيه لكن يبدو انهم يدعمون بعضهم فقط و ربما سيذهبون للتصويت لصالح نيجيريا و جنوب افريقيا في هذين المنصبين رغم ان هذه الدولتين لا تستحقه. دعونا نرى ماذا سوف يحدث، اذا دعمتنا الدول الخمس الدائمة في مجلس الامن فاكيد المغرب من سوف يحصل عليها
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,ولد حميدو,الأربعاء 18 دجنبر 2024 - 02:18,بالعكس فالعالم الاخر هو من يساهم في السلم و الأمن الدولي و تستحق عضوا دائما عفوا هائما
https://www.hespress.com/%d8%ae%d8%a8%d8%b1%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d9%86-%d8%b3%d9%8a%d8%a7%d9%82%d8%a7%d8%aa-%d8%aa%d8%b1%d8%b4%d9%8a%d8%ad-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%84%d9%84-1482351.html,التهامي,الجمعة 20 دجنبر 2024 - 22:17,تعتبر المملكة المغربية الشريفة الاجدر و الأنسب لهذا المنصب  لتمثيل المغرب والقارة الأفريقية على حد سواء.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,أحمد,الأحد 15 دجنبر 2024 - 20:30,العالم الآخر غادي فالخسران يا حمادي
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,عطيجان محمد,الأحد 15 دجنبر 2024 - 20:32,هذه خسارة كبرى للكبرنات في نهاية السنة.سقوط نظام بشار الاسد و حزب الله و تقاعس النظام الإيراني .
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,malak,الأحد 15 دجنبر 2024 - 20:35,الصحراء تبقى مغربية رغم اي شيء
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,elfared3,الأحد 15 دجنبر 2024 - 20:36,هذا الفيلم السخيف الذي حبكته الصحف واعلام جنرالات الجزائر ضد فرنسا تشبه الفيلم (سقوط خيوط المؤامرة) الذي استعمله الأعلام الجزائري قبل وقت متهمة المغرب.دائما نفس السخافة لتوجيه أنظار الجزائريين تجاه الخارج.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,Abdou,الأحد 15 دجنبر 2024 - 20:36,لو طلبت الجزائر من شعبها الاستفتاء عن عودة فرنسا لي استعمارها وستكون النتيجة تسعين في المائة نعم لي عودة فرنساوطرد الجنرالات من الحكم العسكري
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,Med de laayun,الأحد 15 دجنبر 2024 - 20:36,فرنسا عضو دائم بمجلس الامن الدولي ومؤسسة الجزائر وامها الاصلية ترعى وتاوي جماعات إرهابية هدا شئ لا يصدقه عقل عاقل لأن فرنسا اكتر الدول التي تحارب هده الافة على مايبدوا ان هناك معلومات استخباراتية في الجزائر علمت انه قريبا سينضر مجلس الامن الدولي في قرار ما يدين الكبرنات على دعمهم وتمويلهم للارهاب في تندوف ودول الساحل الافريقي وخصوصا عندما اعتقلت قوات المعارضة في سوريا جنود من الجيش الجزائري ومليشيات البوليساريو تقتل الشعب السوري في حلب ودمشق
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,Meknassi,الأحد 15 دجنبر 2024 - 20:36,كابرانيستان في خبر كان … اللهم عجٍّل برحيل عصابة الطغمة العسكرية، قولوا آمين!
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,ismail,الأحد 15 دجنبر 2024 - 20:37,الدولة الضاربة فرنسا عرفت معامن تعامل مستقبلا. المغرب بالنسبة لفرنسا هو المستقبل المشرق فالجزاءر تحاول خلق مشاكل بين الدولتين
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,أغراس,الأحد 15 دجنبر 2024 - 20:37,الجزائر دولة مهدومة و الكبرانات يعلمون جيدا بأن الجزائر ستتفتت لهدا يلجؤون لهده الأساليب المتجاوزة لإلهاء الشعب و تصريف المشاكل الدول مثل فرنسا لاتريد التعامل مع دولة ليس لها شرعية الإنتخابات مزورة كالعادة و الرئيس مفبرك
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,هاااني هولندا,الأحد 15 دجنبر 2024 - 20:38,مصير بشار يلوح في أفق الجزائر. من تسميهم العصابة العسكرية بالإرهابيين هم معارضون وطنيون يعملون جاهدين على تغيير الطغمة الفاسدة المتسلطة على رقاب إخواننا الجزائريين.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,مغرب الحضارة.,الأحد 15 دجنبر 2024 - 20:40,يبدو أن نظام الكراغلة الذي يعيش في العالم الاخر نسي انه هو الذي يجند المليشيات الإرهابية الانفصالية في مالي والمغرب ليبيا ،مصيركم قريبا كمصير بشار حبيبكم.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,Md bihi,الأحد 15 دجنبر 2024 - 20:40,ناري فرنسا قفْراتها غادي تعاقبها جا زائر  حيث حصلاتها كاتجسس لها على النووي و داوي خاوي….. وااا فيقو من گلبة يا لكراغلة ضواصاكم الخانزة و تأسيس دولتكم الكرغولية كلها في يد فرنسا، علاش غادي تصيفط الجواسيس و هي عندها ما يكفي في قصر المرادية، يعطس تبون و لّا شنكريحة اتسمع في باريس…… سوف تقولون عاود تاني فعلها المرووووك
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,Bihi,الأحد 15 دجنبر 2024 - 20:41,بدأت الأمور تتضح وبدأت النخبة الحاكمة أو المرتزقة الحاكمة تغرق لا فرنسا ولا روسيا ولا إيران ستدخل لإنقاذها إذا إقتضى الحالالمرتزقة الحاكمة ستنهار أسرع من سوريا .“لقد جاء الحق وزهق الباطل إن الباطل كان زهوقا”
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,najmmod1,الأحد 15 دجنبر 2024 - 20:43,الضصارة على ماما فرنسا .دابا تاخذوا شي تصرفيقة
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,السيادة,الأحد 15 دجنبر 2024 - 20:45,هل الجزاءر تعرف ما يسمى السيادة.الجزاءري كاءن يفتخر بما لا يملك، وماليس له، وما ليس فيه.ويتهم الآخرين بما فيه،وبما يتصف به ،وبما يقوم به.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,محمد الفاسي,الأحد 15 دجنبر 2024 - 20:45,نظام الكابرانات أدرك أن نهايته اقتربت فأصبح ينبح في كل الاتجاهات.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,ليالي سوداء قريبة من الكراغلة,الأحد 15 دجنبر 2024 - 20:51,نفس السم او اكثر منه سيتناوله الكراغلة مع هذا التحرك ان كان صحيحا. حلال باش تحارب المملكة المغربية الشريفة في حقها وحرام على من يقم بنفس الدور لمساعدة المواطنين الجزائرين في سبيل الهروب من هذه الطغمة الدنيئة العسكرية نحو الحرية والعيش الكريم كباقي الدول الغنية بالبترول والغاز.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,يوتس,الأحد 15 دجنبر 2024 - 20:52,حملة اعلامية هدفها تمرير خطاب “الجزائر مستهدفة” لدوام استمرار حكم العصابات العسكرية الحاكمة.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,مستغرب,الأحد 15 دجنبر 2024 - 20:52,المغرب أحرق غابات جمهورية القبائل، المروك يرسل جواسيس للعالم الآخر المروك في شخص لقدجع عطى سلخة لفريق العاصمة بالسينغال…..والآن فرنسا تمول إرهابيين سابقين لزعزعة استقرار العالم الآخر !!!! محاولات يائسة من الكابرانات لتخدير الشعب الجزائري، كلما أحس بالخطر يقترب، خصوصا بعد سقوط حزب جنوب لبنان وإضعاف النظام الشيعي وهروب الطاغية الذي قام بقتل وتعذيب وسحق وسلخ الملايين من السوريين، هؤلاء كلهم أصدقاء للكابرانات، وسقوطهم يعني عزلة تامة لبني كرغول، وبالتالي لابد من اختلاق تهديدات في الخيال لثني الشعب الجزائري  عن الخروج إلى الشارع للمطالبة بحقوقه….العالم الآخر لا يهدد أمنه أحد، أصلا ليس به ما يمكن أن يسعى الآخرون لأخذه، البترول والغاز، مصدرهم الوحيد للعيش، ولا يمكنهم التوقف عن ضخه حتى لإسرائيل للحصول على العملة الصعبة.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,بنعبدالسلام,الأحد 15 دجنبر 2024 - 20:53,انقلب السحر على الساحر. هذا أقَلُّ ما يمكن أن يقال حول “حكاية” الجزائر وفرنسا. الجزائر صنعتها فرنسا وزرعتها في قلب شمال أفريقيا لغرض واحد ، وهو استعمالها، كلما دعت الضرورة الى ذلك، في ابتزاز دول المنطقة ، وخاصة المغرب. فإذا بنا نرى اليوم أن الصنيعة تتطاول على صانعتها وتحذرها، بل تهددها وتتهمها بأنها تتآمر عليها، وكأنها فعلا دولة كاملة السيادة ، وليست كيانا “مستقلا” تحت شروط محددة ومحدودة، أهمها التعاون مع فرنسا . إذا رأيت العبد يتمرد على ولي نعمته، فاعلم أن نهاية العبد قد دنت.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,الاولاد.بستدعون.ابوهم,الأحد 15 دجنبر 2024 - 20:56,يالها.من.فضيحة.كبرنات……..فرتسا بالجزاءر يقومون باستدعاء..ابوهم السفير الفرنسي.الموجود.حاليا……..معهم فالبلاد.من اجل اطلاعه.عن.التخطيطات.التي تقوم.بها.المخابرات.الفرتسية.من.اجل.زعزعة.الجزاءر……….بميلشيات إرهابية.تقوم.بجمعها.حاليا….هل هدا صحيح مايقوله.العسكر.الجزاءري…. لعاءلتهم.الفرنسين.الدين……..قاموا.بتربيتهم.بعقلية………..الصبيان الصغار الدين لازالوا يتناولون..قارورة. الرضاعة.
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,عمر,الأحد 15 دجنبر 2024 - 20:56,اتهامات الجزاءر لأي جهة خارجية  كانت تبقى داءما بدون اي دليل وغرضها داءما  هو تشتيت انظار الشعب الجزاءري لكسب ثقته في سلطة الكبرانات للبقاء في كراسي الحكم  واستغلال ثروات البلاد …
https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%aa%d9%87%d9%85-%d8%a8%d8%a7%d8%b1%d9%8a%d8%b3-%d8%a8%d9%80%d9%85%d8%ae%d8%b7%d8%b7%d8%a7%d8%aa-%d8%b9%d8%af%d8%a7%d8%a6%d9%8a%d8%a9-1482353.html,خالد,الأحد 15 دجنبر 2024 - 20:56,الجزائر تريد أن تلعب نفس اللعبة اللتي لعبتها لسنين طويلة مع المغرب ولكن دولة الكابرانات نسيت ان اللعب مع الدولة اللتي أنشأتها يعد انتحار. النظام الجزائري لا يمكن أن يدوم الا بمباركة فرنسا. فرنسا تعرف عنهم كل كبيرة وصغيرة. اموال الجنرالات وممتلكاتهم في فرنسا. اشم رائحة نهاية دولة العسكر
